tax_id,GeneID,Symbol,chromosome,map_location,type_of_gene,description
9606,51061,TXNDC11,16,16p13.13,protein-coding,thioredoxin domain containing 11
9606,51065,RPS27L,15,15q22.2,protein-coding,ribosomal protein S27-like
9606,51068,NMD3,3,3q26.1,protein-coding,NMD3 ribosome export adaptor
9606,51070,NOSIP,19,19q13.33,protein-coding,nitric oxide synthase interacting protein
9606,51072,MEMO1,2,2p22-p21,protein-coding,mediator of cell motility 1
9606,51073,MRPL4,19,19p13.2,protein-coding,mitochondrial ribosomal protein L4
9606,51074,APIP,11,11p13,protein-coding,APAF1 interacting protein
9606,51078,THAP4,2,2q37.3,protein-coding,THAP domain containing 4
9606,51079,NDUFA13,19,19p13.2,protein-coding,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13"
9606,51082,POLR1D,13,13q12.2,protein-coding,"polymerase (RNA) I polypeptide D, 16kDa"
9606,51083,GAL,11,11q13.3,protein-coding,galanin/GMAP prepropeptide
9606,51088,KLHL5,4,4p14,protein-coding,kelch-like family member 5
9606,51097,SCCPDH,1,1q44,protein-coding,saccharopine dehydrogenase (putative)
9606,51100,SH3GLB1,1,1p22,protein-coding,SH3-domain GRB2-like endophilin B1
9606,51101,ZC2HC1A,8,8q21.12,protein-coding,"zinc finger, C2HC-type containing 1A"
9606,51102,MECR,1,1p35.3,protein-coding,mitochondrial trans-2-enoyl-CoA reductase
9606,51103,NDUFAF1,15,15q11.2-q21.3,protein-coding,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 1"
9606,51105,PHF20L1,8,8q24.22,protein-coding,PHD finger protein 20-like 1
9606,51106,TFB1M,6,6q25.1-q25.3,protein-coding,"transcription factor B1, mitochondrial"
9606,51107,APH1A,1,1p36.13-q31.3,protein-coding,APH1A gamma secretase subunit
9606,51109,RDH11,14,14q24.1,protein-coding,retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
9606,51111,SUV420H1,11,11q13.2,protein-coding,suppressor of variegation 4-20 homolog 1 (Drosophila)
9606,51116,MRPS2,9,9q34,protein-coding,mitochondrial ribosomal protein S2
9606,51119,SBDS,7,7q11.21,protein-coding,Shwachman-Bodian-Diamond syndrome
9606,51122,COMMD2,3,3q25.1,protein-coding,COMM domain containing 2
9606,51123,ZNF706,8,8q22.3,protein-coding,zinc finger protein 706
9606,51124,IER3IP1,18,18q12,protein-coding,immediate early response 3 interacting protein 1
9606,51126,NAA20,20,20p11.23,protein-coding,"N(alpha)-acetyltransferase 20, NatB catalytic subunit"
9606,51127,TRIM17,1,1q42,protein-coding,tripartite motif containing 17
9606,51132,RLIM,X,Xq13-q21,protein-coding,"ring finger protein, LIM domain interacting"
9606,51133,KCTD3,1,1q41,protein-coding,potassium channel tetramerization domain containing 3
9606,51135,IRAK4,12,12q12,protein-coding,interleukin-1 receptor-associated kinase 4
9606,51138,COPS4,4,4q21.22,protein-coding,COP9 signalosome subunit 4
9606,51141,INSIG2,2,2q14.2,protein-coding,insulin induced gene 2
9606,51143,DYNC1LI1,3,3p22.3,protein-coding,"dynein, cytoplasmic 1, light intermediate chain 1"
9606,51144,HSD17B12,11,11p11.2,protein-coding,hydroxysteroid (17-beta) dehydrogenase 12
9606,51147,ING4,12,12p13.31,protein-coding,"inhibitor of growth family, member 4"
9606,51150,SDF4,1,1p36.33,protein-coding,stromal cell derived factor 4
9606,51154,MRTO4,1,1p36.13,protein-coding,mRNA turnover 4 homolog (S. cerevisiae)
9606,51160,VPS28,8,8q24.3,protein-coding,vacuolar protein sorting 28 homolog (S. cerevisiae)
9606,51163,DBR1,3,3q22.3,protein-coding,debranching RNA lariats 1
9606,51164,DCTN4,5,5q33.1,protein-coding,dynactin 4 (p62)
9606,51167,CYB5R4,6,6pter-q22.33,protein-coding,cytochrome b5 reductase 4
9606,51168,MYO15A,17,17p11.2,protein-coding,myosin XVA
9606,51171,HSD17B14,19,19q13.33,protein-coding,hydroxysteroid (17-beta) dehydrogenase 14
9606,51176,LEF1,4,4q23-q25,protein-coding,lymphoid enhancer-binding factor 1
9606,51177,PLEKHO1,1,1q21.2,protein-coding,"pleckstrin homology domain containing, family O member 1"
9606,51181,DCXR,17,17q25.3,protein-coding,dicarbonyl/L-xylulose reductase
9606,51182,HSPA14,10,10p13,protein-coding,heat shock 70kDa protein 14
9606,51186,WBP5,X,Xq22.2,protein-coding,WW domain binding protein 5
9606,51191,HERC5,4,4q22.1,protein-coding,HECT and RLD domain containing E3 ubiquitin protein ligase 5
9606,51195,RAPGEFL1,17,17q21.1,protein-coding,Rap guanine nucleotide exchange factor (GEF)-like 1
9606,51199,NIN,14,14q22.1,protein-coding,ninein (GSK3B interacting protein)
9606,51202,DDX47,12,12p13.1,protein-coding,DEAD (Asp-Glu-Ala-Asp) box polypeptide 47
9606,51204,TACO1,17,17q23.3,protein-coding,translational activator of mitochondrially encoded cytochrome c oxidase I
9606,51206,GP6,19,19q13.4,protein-coding,glycoprotein VI (platelet)
9606,51207,DUSP13,10,10q22.2,protein-coding,dual specificity phosphatase 13
9606,51218,GLRX5,14,14q32.13,protein-coding,glutaredoxin 5
9606,51222,ZNF219,14,14q11,protein-coding,zinc finger protein 219
9606,51230,PHF20,20,20q11.22-q11.23,protein-coding,PHD finger protein 20
9606,51239,ANKRD39,2,2q11.2,protein-coding,ankyrin repeat domain 39
9606,51246,SHISA5,3,3p21.31,protein-coding,shisa family member 5
9606,51247,PAIP2,5,5q31.2,protein-coding,poly(A) binding protein interacting protein 2
9606,51248,PDZD11,X,Xq13.1,protein-coding,PDZ domain containing 11
9606,51250,C6orf203,6,6q21,protein-coding,chromosome 6 open reading frame 203
9606,51253,MRPL37,1,1p32.1,protein-coding,mitochondrial ribosomal protein L37
9606,51255,RNF181,2,2p11.2,protein-coding,ring finger protein 181
9606,51256,TBC1D7,6,6p24.1,protein-coding,"TBC1 domain family, member 7"
9606,51257,2-Mar,19,19p13.2,protein-coding,"membrane-associated ring finger (C3HC4) 2, E3 ubiquitin protein ligase"
9606,51264,MRPL27,17,17q21.3-q22,protein-coding,mitochondrial ribosomal protein L27
9606,51265,CDKL3,5,5q31,protein-coding,cyclin-dependent kinase-like 3
9606,51272,BET1L,11,11p15.5,protein-coding,Bet1 golgi vesicular membrane trafficking protein-like
9606,51280,GOLM1,9,9q21.33,protein-coding,golgi membrane protein 1
9606,51282,SCAND1,20,20q11.1-q11.23,protein-coding,SCAN domain containing 1
9606,51283,BFAR,16,16p13.12,protein-coding,bifunctional apoptosis regulator
9606,51285,RASL12,15,15q11.2-q22.33,protein-coding,"RAS-like, family 12"
9606,51289,RXFP3,5,5p15.1-p14,protein-coding,relaxin/insulin-like family peptide receptor 3
9606,51295,ECSIT,19,19p13.2,protein-coding,ECSIT signalling integrator
9606,51297,BPIFA1,20,20q11.2,protein-coding,"BPI fold containing family A, member 1"
9606,51300,TIMMDC1,3,3q13.33,protein-coding,translocase of inner mitochondrial membrane domain containing 1
9606,51303,FKBP11,12,12q13.12,protein-coding,"FK506 binding protein 11, 19 kDa"
9606,51304,ZDHHC3,3,3p21.31,protein-coding,"zinc finger, DHHC-type containing 3"
9606,51305,KCNK9,8,8q24.3,protein-coding,"potassium channel, two pore domain subfamily K, member 9"
9606,51314,NME8,7,7p14.1,protein-coding,NME/NM23 family member 8
9606,51317,PHF21A,11,11p11.2,protein-coding,PHD finger protein 21A
9606,51318,MRPL35,2,2p11.2,protein-coding,mitochondrial ribosomal protein L35
9606,51320,MEX3C,18,18q21.2,protein-coding,mex-3 RNA binding family member C
9606,51324,SPG21,15,15q22.31,protein-coding,"spastic paraplegia 21 (autosomal recessive, Mast syndrome)"
9606,51329,ARL6IP4,12,12q24.31,protein-coding,ADP-ribosylation factor-like 6 interacting protein 4
9606,51330,TNFRSF12A,16,16p13.3,protein-coding,"tumor necrosis factor receptor superfamily, member 12A"
9606,51334,PRR16,5,5q23.1,protein-coding,proline rich 16
9606,51337,THEM6,8,8q24.3,protein-coding,thioesterase superfamily member 6
9606,51338,MS4A4A,11,11q12,protein-coding,"membrane-spanning 4-domains, subfamily A, member 4A"
9606,51339,DACT1,14,14q23.1,protein-coding,dishevelled-binding antagonist of beta-catenin 1
9606,51341,ZBTB7A,19,19p13.3,protein-coding,zinc finger and BTB domain containing 7A
9606,51343,FZR1,19,19p13.3,protein-coding,fizzy/cell division cycle 20 related 1
9606,51347,TAOK3,12,12q,protein-coding,TAO kinase 3
9606,51361,HOOK1,1,1p32.1,protein-coding,hook microtubule-tethering protein 1
9606,51365,PLA1A,3,3q13.13-q13.2,protein-coding,phospholipase A1 member A
9606,51366,UBR5,8,8q22,protein-coding,ubiquitin protein ligase E3 component n-recognin 5
9606,51372,TMA7,3,3p21.31,protein-coding,translation machinery associated 7 homolog (S. cerevisiae)
9606,51374,ATRAID,2,2p23.3,protein-coding,all-trans retinoic acid-induced differentiation factor
9606,51377,UCHL5,1,1q32,protein-coding,ubiquitin carboxyl-terminal hydrolase L5
9606,51380,CSAD,12,12q13.11-q14.3,protein-coding,cysteine sulfinic acid decarboxylase
9606,51386,EIF3L,22,22q,protein-coding,"eukaryotic translation initiation factor 3, subunit L"
9606,51397,COMMD10,5,5q23.1,protein-coding,COMM domain containing 10
9606,51398,WDR83OS,19,19p13.2,protein-coding,WD repeat domain 83 opposite strand
9606,51399,TRAPPC4,11,11q23.3,protein-coding,trafficking protein particle complex 4
9606,51400,PPME1,11,11q13.4,protein-coding,protein phosphatase methylesterase 1
9606,51406,NOL7,6,6p23,protein-coding,"nucleolar protein 7, 27kDa"
9606,51411,BIN2,12,12q13,protein-coding,bridging integrator 2
9606,51412,ACTL6B,7,7q22,protein-coding,actin-like 6B
9606,51421,AMOTL2,3,3q21-q22,protein-coding,angiomotin like 2
9606,51422,PRKAG2,7,7q36.1,protein-coding,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit"
9606,51428,DDX41,5,5q35.3,protein-coding,DEAD (Asp-Glu-Ala-Asp) box polypeptide 41
9606,51429,SNX9,6,6q25.3,protein-coding,sorting nexin 9
9606,51434,ANAPC7,12,12q24.11,protein-coding,anaphase promoting complex subunit 7
9606,51438,MAGEC2,X,Xq27,protein-coding,melanoma antigen family C2
9606,51439,FAM8A1,6,6p23,protein-coding,"family with sequence similarity 8, member A1"
9606,51441,YTHDF2,1,1p35,protein-coding,YTH N(6)-methyladenosine RNA binding protein 2
9606,51444,RNF138,18,18q12.1,protein-coding,"ring finger protein 138, E3 ubiquitin protein ligase"
9606,51451,LCMT1,16,16p12.1,protein-coding,leucine carboxyl methyltransferase 1
9606,51454,GULP1,2,2q32.3-q33,protein-coding,"GULP, engulfment adaptor PTB domain containing 1"
9606,51465,UBE2J1,6,6q15,protein-coding,"ubiquitin-conjugating enzyme E2, J1"
9606,51466,EVL,14,14q32.2,protein-coding,Enah/Vasp-like
9606,51473,DCDC2,6,6p22.1,protein-coding,doublecortin domain containing 2
9606,51474,LIMA1,12,12q13,protein-coding,LIM domain and actin binding 1
9606,51477,ISYNA1,19,19p13.11,protein-coding,inositol-3-phosphate synthase 1
9606,51479,ANKFY1,17,17p13.3,protein-coding,ankyrin repeat and FYVE domain containing 1
9606,51490,C9orf114,9,9q34.11,protein-coding,chromosome 9 open reading frame 114
9606,51491,NOP16,5,5q35.2,protein-coding,NOP16 nucleolar protein
9606,51493,RTCB,22,22q12,protein-coding,"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
9606,51495,HACD3,15,15q22.2,protein-coding,3-hydroxyacyl-CoA dehydratase 3
9606,51497,NELFCD,20,20q13,protein-coding,negative elongation factor complex member C/D
9606,51499,TRIAP1,12,12q24.31,protein-coding,TP53 regulated inhibitor of apoptosis 1
9606,51501,C11orf73,11,11q14.2,protein-coding,chromosome 11 open reading frame 73
9606,51503,CWC15,11,11q21,protein-coding,CWC15 spliceosome-associated protein
9606,51504,TRMT112,11,11q13.1,protein-coding,tRNA methyltransferase 11-2 homolog (S. cerevisiae)
9606,51517,NCKIPSD,3,3p21,protein-coding,NCK interacting protein with SH3 domain
9606,51520,LARS,5,5q32,protein-coding,leucyl-tRNA synthetase
9606,51523,CXXC5,5,5q31.2,protein-coding,CXXC finger protein 5
9606,51527,GSKIP,14,14q32.2,protein-coding,GSK3B interacting protein
9606,51528,JKAMP,14,14q23.1,protein-coding,JNK1/MAPK8-associated membrane protein
9606,51529,ANAPC11,17,17q25.3,protein-coding,anaphase promoting complex subunit 11
9606,51530,ZC3HC1,7,7q32.2,protein-coding,"zinc finger, C3HC-type containing 1"
9606,51533,PHF7,3,3p21.1,protein-coding,PHD finger protein 7
9606,51534,VTA1,6,6q24.1,protein-coding,vesicle (multivesicular body) trafficking 1
9606,51535,PPHLN1,12,12q12,protein-coding,periphilin 1
9606,51538,ZCCHC17,1,1p35.2,protein-coding,"zinc finger, CCHC domain containing 17"
9606,51545,ZNF581,19,19q13.42,protein-coding,zinc finger protein 581
9606,51547,SIRT7,17,17q25,protein-coding,sirtuin 7
9606,51548,SIRT6,19,19p13.3,protein-coding,sirtuin 6
9606,51550,CINP,14,14q32.31,protein-coding,cyclin-dependent kinase 2 interacting protein
9606,51552,RAB14,9,9q33.2,protein-coding,"RAB14, member RAS oncogene family"
9606,51554,ACKR4,3,3q22,protein-coding,atypical chemokine receptor 4
9606,51559,NT5DC3,12,12q22-q23.1,protein-coding,5'-nucleotidase domain containing 3
9606,51561,IL23A,12,12q13.3,protein-coding,"interleukin 23, alpha subunit p19"
9606,51564,HDAC7,12,12q13.1,protein-coding,histone deacetylase 7
9606,51566,ARMCX3,X,Xq22.1,protein-coding,"armadillo repeat containing, X-linked 3"
9606,51567,TDP2,6,6p22.3-p22.1,protein-coding,tyrosyl-DNA phosphodiesterase 2
9606,51569,UFM1,13,13q13.3,protein-coding,ubiquitin-fold modifier 1
9606,51574,LARP7,4,4q25,protein-coding,"La ribonucleoprotein domain family, member 7"
9606,51582,AZIN1,8,8q22.3,protein-coding,antizyme inhibitor 1
9606,51586,MED15,22,22q11.2,protein-coding,mediator complex subunit 15
9606,51588,PIAS4,19,19p13.3,protein-coding,"protein inhibitor of activated STAT, 4"
9606,51593,SRRT,7,7q21,protein-coding,"serrate, RNA effector molecule"
9606,51601,LIPT1,2,2q11.2,protein-coding,lipoyltransferase 1
9606,51602,NOP58,2,2q33.1,protein-coding,NOP58 ribonucleoprotein
9606,51608,GET4,7,7p22.3,protein-coding,golgi to ER traffic protein 4 homolog (S. cerevisiae)
9606,51616,TAF9B,X,Xq13.1-q21.1,protein-coding,"TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa"
9606,51619,UBE2D4,7,7p13,protein-coding,ubiquitin-conjugating enzyme E2D 4 (putative)
9606,51622,CCZ1,7,7p22.1,protein-coding,CCZ1 vacuolar protein trafficking and biogenesis associated homolog (S. cerevisiae)
9606,51626,DYNC2LI1,2,2p25.1-p24.1,protein-coding,"dynein, cytoplasmic 2, light intermediate chain 1"
9606,51631,LUC7L2,7,7q34,protein-coding,LUC7-like 2 (S. cerevisiae)
9606,51635,DHRS7,14,14q23.1,protein-coding,dehydrogenase/reductase (SDR family) member 7
9606,51639,SF3B6,2,2p23,protein-coding,"splicing factor 3b, subunit 6, 14kDa"
9606,51642,MRPL48,11,11q13.4,protein-coding,mitochondrial ribosomal protein L48
9606,51645,PPIL1,6,6p21.1,protein-coding,peptidylprolyl isomerase (cyclophilin)-like 1
9606,51647,FAM96B,16,16q22.1,protein-coding,"family with sequence similarity 96, member B"
9606,51649,MRPS23,17,17q22-q23,protein-coding,mitochondrial ribosomal protein S23
9606,51650,MRPS33,7,7q34,protein-coding,mitochondrial ribosomal protein S33
9606,51652,CHMP3,2,2p11.2,protein-coding,charged multivesicular body protein 3
9606,51654,CDK5RAP1,20,20q11.21,protein-coding,CDK5 regulatory subunit associated protein 1
9606,51663,ZFR,5,5p13.3,protein-coding,zinc finger RNA binding protein
9606,51667,NUB1,7,7q36,protein-coding,negative regulator of ubiquitin-like proteins 1
9606,51676,ASB2,14,14q31-q32,protein-coding,ankyrin repeat and SOCS box containing 2
9606,51678,MPP6,7,7p15,protein-coding,"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)"
9606,51684,SUFU,10,10q24.32,protein-coding,suppressor of fused homolog (Drosophila)
9606,51691,LSM8,7,7q31.31,protein-coding,"LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae)"
9606,51692,CPSF3,2,2p25.1,protein-coding,"cleavage and polyadenylation specific factor 3, 73kDa"
9606,51693,TRAPPC2L,16,16q24.3,protein-coding,trafficking protein particle complex 2-like
9606,51699,VPS29,12,12q24,protein-coding,vacuolar protein sorting 29 homolog (S. cerevisiae)
9606,51701,NLK,17,17q11.2,protein-coding,nemo-like kinase
9606,51706,CYB5R1,1,1q32.1,protein-coding,cytochrome b5 reductase 1
9606,51719,CAB39,2,2q37.1,protein-coding,calcium binding protein 39
9606,51720,UIMC1,5,5q35.2,protein-coding,ubiquitin interaction motif containing 1
9606,51726,DNAJB11,3,3q27.3,protein-coding,"DnaJ (Hsp40) homolog, subfamily B, member 11"
9606,51727,CMPK1,1,1p32,protein-coding,"cytidine monophosphate (UMP-CMP) kinase 1, cytosolic"
9606,51729,WBP11,12,12p12.3,protein-coding,WW domain binding protein 11
9606,51734,MSRB1,16,16p13.3,protein-coding,methionine sulfoxide reductase B1
9606,51735,RAPGEF6,5,5q31.1,protein-coding,Rap guanine nucleotide exchange factor (GEF) 6
9606,51738,GHRL,3,3p26-p25,protein-coding,ghrelin/obestatin prepropeptide
9606,51741,WWOX,16,16q23,protein-coding,WW domain containing oxidoreductase
9606,51742,ARID4B,1,1q42.3,protein-coding,AT rich interactive domain 4B (RBP1-like)
9606,51747,LUC7L3,17,17q21.33,protein-coding,LUC7-like 3 (S. cerevisiae)
9606,51752,ERAP1,5,5q15,protein-coding,endoplasmic reticulum aminopeptidase 1
9606,51755,CDK12,17,17q12,protein-coding,cyclin-dependent kinase 12
9606,51759,C9orf78,9,9q34.11,protein-coding,chromosome 9 open reading frame 78
9606,51760,SYT17,16,16p12.3,protein-coding,synaptotagmin XVII
9606,51762,RAB8B,15,15q22.2,protein-coding,"RAB8B, member RAS oncogene family"
9606,51763,INPP5K,17,17p13.3,protein-coding,inositol polyphosphate-5-phosphatase K
9606,51764,GNG13,16,16p13.3,protein-coding,"guanine nucleotide binding protein (G protein), gamma 13"
9606,51765,STK26,X,Xq26.2,protein-coding,serine/threonine protein kinase 26
9606,51778,MYOZ2,4,4q26-q27,protein-coding,myozenin 2
9606,51780,KDM3B,5,5q31,protein-coding,lysine (K)-specific demethylase 3B
9606,51806,CALML5,10,10p15.1,protein-coding,calmodulin-like 5
9606,51808,PHAX,5,5q23.2,protein-coding,phosphorylated adaptor for RNA export
9606,53335,BCL11A,2,2p16.1,protein-coding,B-cell CLL/lymphoma 11A (zinc finger protein)
9606,53339,BTBD1,15,15q24,protein-coding,BTB (POZ) domain containing 1
9606,53343,NUDT9,4,4q22.1,protein-coding,nudix (nucleoside diphosphate linked moiety X)-type motif 9
9606,53347,UBASH3A,21,21q22.3,protein-coding,ubiquitin associated and SH3 domain containing A
9606,53349,ZFYVE1,14,14q24.2,protein-coding,"zinc finger, FYVE domain containing 1"
9606,53353,LRP1B,2,2q21.2,protein-coding,low density lipoprotein receptor-related protein 1B
9606,53358,SHC3,9,9q22.1,protein-coding,SHC (Src homology 2 domain containing) transforming protein 3
9606,53371,NUP54,4,4q21.1,protein-coding,nucleoporin 54kDa
9606,53615,MBD3,19,19p13.3,protein-coding,methyl-CpG binding domain protein 3
9606,53616,ADAM22,7,7q21,protein-coding,ADAM metallopeptidase domain 22
9606,53632,PRKAG3,2,2q35,protein-coding,"protein kinase, AMP-activated, gamma 3 non-catalytic subunit"
9606,53635,PTOV1,19,19q13.33,protein-coding,prostate tumor overexpressed 1
9606,53822,FXYD7,19,19q13.12,protein-coding,FXYD domain containing ion transport regulator 7
9606,53826,FXYD6,11,11q23.3,protein-coding,FXYD domain containing ion transport regulator 6
9606,53840,TRIM34,11,11p15,protein-coding,tripartite motif containing 34
9606,53905,DUOX1,15,15q15.3,protein-coding,dual oxidase 1
9606,53918,PELO,5,5q11.2,protein-coding,pelota homolog (Drosophila)
9606,53919,SLCO1C1,12,12p12.2,protein-coding,"solute carrier organic anion transporter family, member 1C1"
9606,53942,CNTN5,11,11q22.1,protein-coding,contactin 5
9606,53944,CSNK1G1,15,15q22.1-q22.31,protein-coding,"casein kinase 1, gamma 1"
9606,53981,CPSF2,14,14q31.1,protein-coding,"cleavage and polyadenylation specific factor 2, 100kDa"
9606,54014,BRWD1,21,21q22.2,protein-coding,bromodomain and WD repeat domain containing 1
9606,54065,SMIM11,21,21q22.12,protein-coding,small integral membrane protein 11
9606,54093,SETD4,21,21q22.13,protein-coding,SET domain containing 4
9606,54101,RIPK4,21,21q22.3,protein-coding,receptor-interacting serine-threonine kinase 4
9606,54102,CLIC6,21,21q22.12,protein-coding,chloride intracellular channel 6
9606,54103,GSAP,7,7q11.23,protein-coding,gamma-secretase activating protein
9606,54107,POLE3,9,9q33,protein-coding,"polymerase (DNA directed), epsilon 3, accessory subunit"
9606,54108,CHRAC1,8,8q24.3,protein-coding,chromatin accessibility complex 1
9606,54165,DCUN1D1,3,3q26.3,protein-coding,"DCN1, defective in cullin neddylation 1, domain containing 1"
9606,54205,CYCS,7,7p15.3,protein-coding,"cytochrome c, somatic"
9606,54209,TREM2,6,6p21.1,protein-coding,triggering receptor expressed on myeloid cells 2
9606,54212,SNTG1,8,8q11.21,protein-coding,"syntrophin, gamma 1"
9606,54331,GNG2,14,14q21,protein-coding,"guanine nucleotide binding protein (G protein), gamma 2"
9606,54345,SOX18,20,20q13.33,protein-coding,SRY (sex determining region Y)-box 18
9606,54361,WNT4,1,1p36.23-p35.1,protein-coding,"wingless-type MMTV integration site family, member 4"
9606,54386,TERF2IP,16,16q23.1,protein-coding,"telomeric repeat binding factor 2, interacting protein"
9606,54407,SLC38A2,12,12q,protein-coding,"solute carrier family 38, member 2"
9606,54413,NLGN3,X,Xq13.1,protein-coding,neuroligin 3
9606,54431,DNAJC10,2,2q32.1,protein-coding,"DnaJ (Hsp40) homolog, subfamily C, member 10"
9606,54434,SSH1,12,12q24.11,protein-coding,slingshot protein phosphatase 1
9606,54437,SEMA5B,3,3q21.1,protein-coding,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B"
9606,54440,SASH3,X,Xq26,protein-coding,SAM and SH3 domain containing 3
9606,54442,KCTD5,16,16p13.3,protein-coding,potassium channel tetramerization domain containing 5
9606,54453,RIN2,20,20p11.22,protein-coding,Ras and Rab interactor 2
9606,54455,FBXO42,1,1p36.23-p36.11,protein-coding,F-box protein 42
9606,54457,TAF7L,X,Xq22.1,protein-coding,"TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa"
9606,54461,FBXW5,9,9q34.3,protein-coding,F-box and WD repeat domain containing 5
9606,54462,CCSER2,10,10q23.1,protein-coding,coiled-coil serine-rich protein 2
9606,54463,FAM134B,5,5p15.1,protein-coding,"family with sequence similarity 134, member B"
9606,54471,MIEF1,22,22q13,protein-coding,mitochondrial elongation factor 1
9606,54472,TOLLIP,11,11p15.5,protein-coding,toll interacting protein
9606,54474,KRT20,17,17q21.2,protein-coding,"keratin 20, type I"
9606,54476,RNF216,7,7p22.1,protein-coding,ring finger protein 216
9606,54477,PLEKHA5,12,12p12,protein-coding,"pleckstrin homology domain containing, family A member 5"
9606,54478,FAM64A,17,17p13.2,protein-coding,"family with sequence similarity 64, member A"
9606,54487,DGCR8,22,22q11.2,protein-coding,DGCR8 microprocessor complex subunit
9606,54494,C11orf71,11,11q23.2,protein-coding,chromosome 11 open reading frame 71
9606,54495,TMX3,18,18q22,protein-coding,thioredoxin-related transmembrane protein 3
9606,54505,DHX29,5,5q11.2,protein-coding,DEAH (Asp-Glu-Ala-His) box polypeptide 29
9606,54507,ADAMTSL4,1,1q21.3,protein-coding,ADAMTS-like 4
9606,54512,EXOSC4,8,8q24.3,protein-coding,exosome component 4
9606,54532,USP53,4,4q26,protein-coding,ubiquitin specific peptidase 53
9606,54535,CCHCR1,6,6p21.3,protein-coding,coiled-coil alpha-helical rod protein 1
9606,54536,EXOC6,10,10q23.33,protein-coding,exocyst complex component 6
9606,54538,ROBO4,11,11q24.2,protein-coding,"roundabout, axon guidance receptor, homolog 4 (Drosophila)"
9606,54539,NDUFB11,X,Xp11.23,protein-coding,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa"
9606,54540,FAM193B,5,5q35.3,protein-coding,"family with sequence similarity 193, member B"
9606,54541,DDIT4,10,10q22.1,protein-coding,DNA-damage-inducible transcript 4
9606,54543,TOMM7,7,7p15.3,protein-coding,translocase of outer mitochondrial membrane 7 homolog (yeast)
9606,54544,CRCT1,1,1q21,protein-coding,cysteine-rich C-terminal 1
9606,54550,NECAB2,16,16q23.3,protein-coding,N-terminal EF-hand calcium binding protein 2
9606,54551,MAGEL2,15,15q11.2,protein-coding,melanoma antigen family L2
9606,54554,WDR5B,3,3q21.1,protein-coding,WD repeat domain 5B
9606,54556,ING3,7,7q31,protein-coding,"inhibitor of growth family, member 3"
9606,54567,DLL4,15,15q14,protein-coding,delta-like 4 (Drosophila)
9606,54575,UGT1A10,2,2q37,protein-coding,"UDP glucuronosyltransferase 1 family, polypeptide A10"
9606,54576,UGT1A8,2,2q37,protein-coding,"UDP glucuronosyltransferase 1 family, polypeptide A8"
9606,54578,UGT1A6,2,2q37,protein-coding,"UDP glucuronosyltransferase 1 family, polypeptide A6"
9606,54600,UGT1A9,2,2q37,protein-coding,"UDP glucuronosyltransferase 1 family, polypeptide A9"
9606,54606,DDX56,7,7p13,protein-coding,DEAD (Asp-Glu-Ala-Asp) box helicase 56
9606,54622,ARL15,5,5p15.2,protein-coding,ADP-ribosylation factor-like 15
9606,54623,PAF1,19,19q13.1,protein-coding,"Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)"
9606,54625,PARP14,3,3q21.1,protein-coding,"poly (ADP-ribose) polymerase family, member 14"
9606,54657,UGT1A4,2,2q37,protein-coding,"UDP glucuronosyltransferase 1 family, polypeptide A4"
9606,54658,UGT1A1,2,2q37,protein-coding,"UDP glucuronosyltransferase 1 family, polypeptide A1"
9606,54659,UGT1A3,2,2q37,protein-coding,"UDP glucuronosyltransferase 1 family, polypeptide A3"
9606,54677,CROT,7,7q21.1,protein-coding,carnitine O-octanoyltransferase
9606,54707,GPN2,1,1p36.11,protein-coding,GPN-loop GTPase 2
9606,54708,5-Mar,10,10q23.32-q23.33,protein-coding,membrane-associated ring finger (C3HC4) 5
9606,54715,RBFOX1,16,16p13.3,protein-coding,"RNA binding protein, fox-1 homolog (C. elegans) 1"
9606,54732,TMED9,5,5q35.3,protein-coding,transmembrane emp24 protein transport domain containing 9
9606,54734,RAB39A,11,11q22.3,protein-coding,"RAB39A, member RAS oncogene family"
9606,54737,MPHOSPH8,13,13q12.11,protein-coding,M-phase phosphoprotein 8
9606,54739,XAF1,17,17p13.1,protein-coding,XIAP associated factor 1
9606,54751,FBLIM1,1,1p36.21,protein-coding,filamin binding LIM protein 1
9606,54760,PCSK4,19,19p13.3,protein-coding,proprotein convertase subtilisin/kexin type 4
9606,54764,ZRANB1,10,10q26.13,protein-coding,"zinc finger, RAN-binding domain containing 1"
9606,54765,TRIM44,11,11p13,protein-coding,tripartite motif containing 44
9606,54769,DIRAS2,9,9q22.2,protein-coding,"DIRAS family, GTP-binding RAS-like 2"
9606,54776,PPP1R12C,19,19q13.42,protein-coding,"protein phosphatase 1, regulatory subunit 12C"
